,Word/Token,Count,Sentiment Score,Subjectivity
4148,Buchanan.,2,0.0,0.0
4149,briefly,1,0.0,0.3333333333333333
4150,unfamiliar,9,0.0,0.0
4151,October,3,0.0,0.0
4152,nineteen-seventeen—,1,0.0,0.0
4153,tea-garden,1,0.0,0.0
4154,Plaza,3,0.0,0.0
4155,sidewalks,2,0.0,0.0
4156,happier,1,0.0,0.0
4157,rubber,1,0.0,0.0
4158,knobs,1,0.0,0.0
4159,soles,1,0.0,0.0
4160,plaid,1,0.0,0.0
4161,skirt,1,0.0,0.0
4162,banners,2,0.0,0.0
4163,tut-tut-tut-tut,1,0.0,0.0
4164,disapproving,1,0.0,0.0
4165,largest,2,0.0,0.0
4166,Fay,1,0.0,0.0
4167,eighteen,2,0.0,0.0
4168,older,3,0.16666666666666666,0.3333333333333333
4169,roadster,2,0.0,0.0
4170,officers,3,0.0,0.0
4171,Camp,2,0.0,0.0
4172,Taylor,2,0.0,0.0
4173,privilege,2,0.0,0.0
4174,monopolizing,1,0.0,0.0
4175,Anyways,1,0.0,0.0
4176,opposite,2,0.0,0.0
4177,kerb,1,0.0,0.0
4178,engrossed,2,0.0,0.0
4179,unexpectedly,2,0.1,1.0
4180,admired,4,0.0,0.0
4181,Red,1,0.0,0.0
4182,Cross,1,0.0,0.0
4183,bandages,1,0.0,0.0
4184,officer,3,0.0,0.0
4185,sometime,1,0.0,0.0
4186,years—even,1,0.0,0.0
4187,nineteen-seventeen,1,0.0,0.0
4188,beaux,1,0.0,0.0
4189,tournaments,1,0.0,0.0
4190,crowd—when,1,0.0,0.0
4191,Wild,1,0.1,0.4
4192,circulating,1,0.0,0.0
4193,her—how,1,0.0,0.0
4194,packing,1,0.0,0.0
4195,bag,2,0.0,0.0
4196,soldier,1,0.0,0.0
4197,effectually,1,0.0,0.0
4198,soldiers,1,0.0,0.0
4199,flat-footed,1,0.0,0.0
4200,shortsighted,1,0.0,0.0
4201,début,1,0.0,0.0
4202,armistice,3,0.0,0.0
4203,February,1,0.0,0.0
4204,presumably,1,0.0,0.0
4205,Orleans,1,0.0,0.0
4206,pomp,1,0.0,0.0
4207,circumstance,1,0.0,0.0
4208,hired,1,0.0,0.0
4209,Muhlbach,1,0.0,0.0
4210,wedding,2,0.0,0.0
4211,pearls,3,0.0,0.0
4212,valued,1,0.0,0.0
4213,bridesmaid,1,0.0,0.0
4214,bridal,1,0.0,0.0
4215,flowered,2,0.0,0.0
4216,dress—and,1,0.0,0.0
4217,monkey,1,-0.05,0.0
4218,Sauterne,1,0.0,0.0
4219,Gratulate,1,0.0,0.0
4220,oh,1,0.0,0.0
4221,enjoy,1,0.4,0.5
4222,dearies.,1,0.0,0.0
4223,groped,2,0.0,0.0
4224,wastebasket,1,0.0,0.0
4225,Take,1,0.0,0.0
4226,em,4,0.0,0.0
4227,downstairs,5,0.0,0.0
4228,whoever,1,0.0,0.0
4229,Say,2,0.0,0.0
4230,cry—she,1,0.0,0.0
4231,maid,2,0.0,0.0
4232,tub,1,0.0,0.0
4233,soap-dish,1,0.0,0.0
4234,snow,4,0.0,0.0
4235,spirits,1,0.0,0.0
4236,ammonia,1,0.0,0.0
4237,forehead,2,0.0,0.0
4238,hooked,1,0.0,0.0
4239,shiver,1,0.0,0.0
4240,trip,2,0.0,0.0
4241,South,1,0.0,0.0
4242,Seas,1,0.0,0.0
4243,Santa,3,0.0,0.0
4244,Barbara,3,0.0,0.0
4245,mad,3,-0.625,1.0
4246,uneasily,1,0.0,0.0
4247,abstracted,1,0.0,0.0
4248,rubbing,1,0.0,0.0
4249,unfathomable,1,0.0,0.0
4250,delight,2,0.0,0.0
4251,together—it,1,0.0,0.0
4252,hushed,2,0.0,0.0
4253,fascinated,2,0.0,0.0
4254,August,2,0.0,0.0
4255,Ventura,1,0.0,0.0
4256,ripped,3,0.0,0.0
4257,broken—she,1,0.0,0.0
4258,chambermaids,1,0.0,0.0
4259,April,1,0.0,0.0
4260,Cannes,1,0.0,0.0
4261,Deauville,1,0.0,0.0
4262,settle,1,0.0,0.0
4263,reputation,1,0.0,0.0
4264,Perhaps,7,0.0,0.0
4265,advantage,2,0.0,0.0
4266,hard-drinking,1,0.0,0.0
4267,moreover,1,0.0,0.0
4268,irregularity,1,0.0,0.0
4269,amour,1,0.0,0.0
4270,all—and,1,0.0,0.0
4271,you—do,1,0.0,0.0
4272,—if,1,0.0,0.0
4273,described,3,0.0,0.0
4274,him—I,1,0.0,0.0
4275,asleep—she,1,0.0,0.0
4276,finished,3,0.0,0.0
4277,telling,3,0.0,0.0
4278,victoria,1,0.0,0.0
4279,Central,2,0.0,0.25
4280,movie,1,0.0,0.0
4281,Fifties,1,0.0,0.0
4282,clear,3,0.10000000000000002,0.3833333333333333
4283,crickets,1,0.0,0.0
4284,Sheik,1,0.0,0.0
4285,Araby,1,0.0,0.0
4286,belongs,1,0.0,0.0
4287,Into,1,0.0,0.0
4288,tent,2,0.0,0.0
4289,creep—,1,0.0,0.0
4290,coincidence,2,0.0,0.0
4291,bay.,1,0.0,0.0
4292,aspired,1,0.0,0.0
4293,delivered,1,0.0,0.0
4294,womb,1,0.0,0.0
4295,splendour,2,0.0,0.0
4296,invite,4,0.0,0.0
4297,modesty,1,0.0,0.0
4298,dispensed,1,0.0,0.0
4299,starlight,1,0.0,0.0
4300,moths—so,1,0.0,0.0
4301,offended,2,0.0,0.0
4302,tough,2,-0.3888888888888889,0.8333333333333334
4303,underneath,2,0.0,0.0
4304,door.,3,0.0,0.0
4305,wander,1,0.0,0.0
4306,asking,1,0.0,0.0
4307,dance,5,0.0,0.0
4308,abandon,1,0.0,0.0
4309,name.,4,0.0,0.0
4310,dipped,1,0.0,0.0
4311,dealt,1,0.0,0.0
4312,universal,1,0.0,0.0
4313,jauntily,2,0.0,0.0
4314,circle,6,0.0,0.0
4315,ears,1,0.0,0.0
4316,heady,1,0.0,0.0
4317,pursuing,1,0.0,0.0
4318,busy,2,0.1,0.3
4319,tired.,1,-0.4,0.7
4320,Does,3,0.0,0.0
4321,barrier,2,0.0,0.0
4322,façade,1,0.0,0.0
4323,Fifty-Ninth,1,0.0,0.0
4324,delicate,1,-0.3,0.9
4325,Unlike,1,0.0,0.0
4326,disembodied,1,0.0,0.0
4327,cornices,1,0.0,0.0
4328,blinding,1,0.0,0.0
4329,signs,2,0.0,0.0
4330,tightening,1,0.0,0.0
4331,scornful,2,0.0,0.0
4332,closer,2,0.0,0.0
4333,fire,4,0.0,0.0
4334,peninsula,1,0.0,0.0
4335,blazing,2,0.0,0.0
4336,unreal,2,0.0,0.0
4337,shrubbery,3,0.0,0.0
4338,elongating,1,0.0,0.0
4339,glints,1,0.0,0.0
4340,roadside,1,0.0,0.0
4341,wires,2,0.0,0.0
4342,rout,1,0.0,0.0
4343,hide-and-go-seek,1,0.0,0.0
4344,sardines-in-the-box,1,0.0,0.0
4345,thrown,4,0.0,0.0
4346,Fair,1,0.7,0.9
4347,Coney,2,0.0,0.0
4348,late.,1,-0.3,0.6
4349,plunge,1,0.0,0.0
4350,summer.,1,0.0,0.0
4351,suppressed,1,0.0,0.0
4352,carelessly,1,-0.5,0.9
4353,trouble.,1,-0.2,0.2
4354,corrected,4,0.0,0.0
4355,grass—there,1,0.0,0.0
4356,darker,1,0.0,0.0
4357,well-kept,1,0.0,0.0
4358,expanse,1,0.0,0.0
4359,uncertainly,1,0.0,0.0
4360,least—,1,0.0,0.0
4361,fumbled,2,0.0,0.0
4362,beginnings,1,0.0,0.0
4363,thought—why,1,0.0,0.0
4364,reassure,2,0.0,0.0
4365,confidently,1,0.5,0.8333333333333334
4366,my—you,1,0.0,0.0
4367,much—You,1,0.0,0.0
4368,Trying,1,0.0,0.0
4369,happens,1,0.0,0.0
4370,confidential,1,0.0,0.0
4371,thing.,1,0.0,0.0
4372,crises,1,0.0,0.0
4373,offer,1,0.0,0.0
4374,tactlessly,1,0.0,0.0
4375,rendered,1,0.0,0.0
4376,choice,1,0.0,0.0
4377,obliged,2,0.0,0.0
4378,work.,1,0.0,0.0
4379,shying,1,0.0,0.0
4380,gonnegtion,2,0.0,0.0
4381,hoping,1,0.0,0.0
4382,responsive,1,0.0,0.0
4383,unwillingly,2,0.0,0.0
4384,lightheaded,1,0.0,0.0
4385,hours,6,0.0,0.0
4386,blazed,1,0.0,0.0
4387,gaudily,1,0.0,0.0
4388,warned,3,0.0,0.0
4389,Tom.,1,0.0,0.0
4390,pouring,2,0.0,0.0
4391,raincoat,1,0.0,0.0
4392,dragging,1,0.0,0.0
4393,lawn-mower,1,0.0,0.0
4394,Finn,4,0.0,0.0
4395,Village,1,0.0,0.0
4396,search,1,0.0,0.0
4397,soggy,2,0.0,0.0
4398,alleys,1,0.0,0.0
4399,cups,2,0.0,0.0
4400,unnecessary,1,-0.4,0.9
4401,greenhouse,1,0.0,0.0
4402,receptacles,1,0.0,0.0
4403,contain,1,0.0,0.0
4404,nervously,2,0.0,0.0
4405,flannel,2,0.0,0.0
4406,shirt,2,0.0,0.0
4407,gold-coloured,1,0.0,0.0
4408,tie,1,0.0,0.0
4409,sleeplessness,1,0.0,0.0
4410,mean.,1,-0.3125,0.6875
4411,yard.,1,0.0,0.0
4412,judging,1,0.0,0.0
4413,Looks,1,0.0,0.0
4414,Journal,1,0.0,0.0
4415,need,3,0.0,0.0
4416,of—of,1,0.0,0.0
4417,reproachfully,1,0.0,0.0
4418,Together,1,0.0,0.0
4419,scrutinized,2,0.0,0.0
4420,lemon,1,0.0,0.0
4421,cakes,2,0.0,0.0
4422,delicatessen,1,0.0,0.0
4423,shop,1,0.0,0.0
4424,Will,3,0.0,0.0
4425,hollowly,2,-0.2,0.1
4426,cooled,1,0.0,0.0
4427,half-past,3,0.0,0.0
4428,mist,2,0.0,0.0
4429,occasional,1,0.0,0.125
4430,drops,2,0.0,0.0
4431,swam,1,0.0,0.0
4432,dew,2,0.0,0.0
4433,vacant,1,0.0,0.0
4434,Clay,1,0.0,0.0
4435,Economics,1,0.0,0.0
4436,tread,1,0.0,0.0
4437,peering,2,0.0,0.0
4438,bleared,1,0.0,0.0
4439,alarming,1,-0.1,0.6
4440,happenings,1,0.0,0.0
4441,Finally,3,0.0,1.0
4442,pressing,2,0.0,0.0
4443,elsewhere,1,0.0,0.0
4444,wait,12,0.0,0.0
4445,day.,2,0.0,0.0
4446,silly,2,-0.5,0.875
4447,four.,1,0.0,0.0
4448,lane,1,0.0,0.0
4449,harrowed,1,0.0,0.0
4450,dripping,1,0.0,0.0
4451,lilac-trees,1,0.0,0.0
4452,sideways,1,0.0,0.0
4453,three-cornered,1,0.0,0.0
4454,ecstatic,3,0.0,0.0
4455,dearest,1,0.0,0.0
4456,exhilarating,1,0.7,0.9
4457,ripple,1,0.0,0.0
4458,tonic,1,0.0,0.0
4459,follow,4,0.0,0.0
4460,streak,1,0.0,0.0
4461,dash,1,0.0,0.0
4462,paint,1,0.0,0.0
4463,Are,4,0.0,0.0
4464,Castle,1,0.0,0.0
4465,Rackrent,1,0.0,0.0
4466,Ferdie.,2,0.0,0.0
4467,gasoline,2,0.0,0.0
4468,overwhelming,2,0.5,1.0
4469,deserted,1,0.0,0.0
4470,knocking,1,0.0,0.0
4471,death,5,0.0,0.0
4472,weights,1,0.0,0.0
4473,puddle,1,0.0,0.0
4474,glaring,1,0.0,0.0
4475,tragically,2,0.0,0.0
4476,stalked,1,0.0,0.0
4477,Aware,1,0.25,0.25
4478,increasing,2,0.0,0.0
4479,choking,1,0.0,0.0
4480,certainly,6,0.21428571428571427,0.5714285714285714
4481,awfully,1,-1.0,1.0
4482,again.,2,0.0,0.0
4483,endured,1,0.0,0.0
4484,horribly,2,-1.0,1.0
4485,reclining,1,0.0,0.0
4486,mantelpiece,2,0.0,0.0
4487,counterfeit,1,0.0,0.0
4488,boredom,1,0.0,0.0
4489,defunct,1,0.0,0.0
4490,distraught,1,-0.6,1.0
4491,frightened,4,0.0,0.0
4492,graceful,2,0.0,0.0
4493,momentarily,3,0.0,0.0
4494,parted,4,0.0,0.0
4495,Luckily,1,0.3333333333333333,0.8333333333333334
4496,tilt,1,0.0,0.0
4497,dangerously,1,-0.6,0.9
4498,pressure,3,0.0,0.0
4499,rigidly,2,0.0,0.0
4500,tropical,1,0.0,0.0
4501,burn,1,0.0,0.0
4502,muster,1,0.0,0.0
4503,commonplace,1,0.0,0.0
4504,idiotically,1,0.0,0.0
4505,smashed,2,0.0,0.0
4506,matter-of-fact,1,0.0,0.0
4507,November.,1,0.0,0.0
4508,automatic,1,0.0,0.0
4509,desperate,1,-0.6,1.0
4510,demoniac,1,0.0,0.0
4511,Amid,1,0.0,0.0
4512,welcome,1,0.8,0.9
4513,conscientiously,1,0.0,0.0
4514,unhappy,2,-0.6,0.9
4515,calmness,1,0.0,0.0
4516,excuse,1,-0.05,0.05
4517,possible,2,0.0,1.0
4518,immediate,3,0.0,0.0
4519,alarm,1,0.0,0.0
4520,back.,2,0.0,0.0
4521,go.,2,0.0,0.0
4522,wildly,2,0.1,0.4
4523,miserable,2,-1.0,1.0
4524,mistake.,1,0.0,0.0
4525,embarrassed,4,0.0,0.0
4526,luckily,1,0.3333333333333333,0.8333333333333334
4527,loud.,1,0.1,0.8
4528,acting,2,0.0,0.0
4529,rude,1,-0.3,0.6
4530,unforgettable,1,0.8,1.0
4531,reproach,1,0.0,0.0
4532,cautiously,1,0.0,0.0
4533,way—just,1,0.0,0.0
4534,circuit,1,0.0,0.0
4535,before—and,2,0.0,0.0
4536,knotted,1,0.0,0.0
4537,massed,2,0.0,0.0
4538,fabric,1,0.0,0.0
4539,irregular,1,0.0,0.0
4540,well-shaved,1,0.0,0.0
4541,abounded,1,0.0,0.0
4542,muddy,1,0.0,0.0
4543,prehistoric,1,0.0,0.0
4544,Kant,1,0.0,0.0
4545,steeple,1,0.0,0.0
4546,brewer,1,0.0,0.0
4547,period,2,0.0,0.0
4548,craze,1,0.0,0.0
4549,decade,3,0.0,0.0
4550,taxes,1,0.0,0.0
4551,neighbouring,1,0.0,0.0
4552,cottages,1,0.0,0.0
4553,owners,1,0.0,0.0
4554,thatched,1,0.0,0.0
4555,refusal,1,0.0,0.0
4556,Found,1,0.0,0.0
4557,Family—he,1,0.0,0.0
4558,decline,1,0.0,0.0
4559,sold,3,0.0,0.0
4560,willing,2,0.25,0.75
4561,eager,2,0.0,0.0
4562,serfs,1,0.0,0.0
4563,obstinate,1,0.0,0.0
4564,peasantry,1,0.0,0.0
4565,shone,1,0.0,0.0
4566,grocer,2,0.0,0.0
4567,rounded,1,0.0,0.0
4568,material,3,0.0,0.0
4569,dinner—I,1,0.0,0.0
4570,spoonful,1,0.0,0.0
4571,central,2,0.0,0.25
4572,spat,1,0.0,0.0
4573,meditatively,1,0.0,0.0
4574,While,3,0.0,0.0
4575,swelling,1,0.0,0.0
4576,gusts,1,0.0,0.0
4577,fallen,3,0.0,0.0
4578,in—after,1,0.0,0.0
4579,noise,1,0.0,0.0
4580,stove—but,1,0.0,0.0
4581,vestige,1,0.0,0.0
4582,smeared,1,0.0,0.0
4583,mirror,3,0.0,0.0
4584,confounding,1,0.0,0.0
4585,glowed,2,0.0,0.0
4586,exultation,1,0.0,0.0
4587,well-being,1,0.0,0.0
4588,radiated,1,0.0,0.0
4589,raining.,2,0.0,0.0
4590,twinkle-bells,1,0.0,0.0
4591,weather,3,0.0,0.0
4592,recurrent,1,0.0,0.0
4593,Jay.,1,0.0,0.0
4594,throat,3,0.0,0.0
4595,aching,1,0.0,0.0
4596,grieving,1,0.0,0.0
4597,joy,2,0.8,0.2
4598,around.,2,0.0,0.0
4599,wash,1,0.0,0.0
4600,face—too,1,0.0,0.0
4601,humiliation,1,0.0,0.0
4602,towels—while,1,0.0,0.0
4603,catches,1,0.0,0.0
4604,light.,2,0.4,0.7
4605,arched,1,0.0,0.0
4606,earn,1,0.0,0.0
4607,inherited,2,0.0,0.0
4608,automatically,3,0.0,0.0
4609,panic—the,1,0.0,0.0
4610,panic,3,0.0,0.0
4611,appropriate,2,0.5,0.5
4612,drug,1,0.0,0.0
4613,proposed,1,0.0,0.0
4614,rows,1,0.0,0.0
4615,buttons,1,0.0,0.0
4616,gleamed,1,0.0,0.0
4617,Celebrated,1,0.35,0.75
4618,people.,1,0.0,0.0
4619,shortcut,2,0.0,0.0
4620,postern,1,0.0,0.0
4621,enchanting,1,0.0,0.0
4622,murmurs,1,0.0,0.0
4623,aspect,1,0.0,0.0
4624,feudal,1,0.0,0.0
4625,sparkling,2,0.0,0.0
4626,odour,3,0.0,0.0
4627,jonquils,1,0.0,0.0
4628,frothy,1,0.0,0.0
4629,hawthorn,1,0.0,0.0
4630,plum,1,0.0,0.0
4631,blossoms,1,0.0,0.0
4632,kiss-me-at-the-gate,1,0.0,0.0
4633,Marie,1,0.0,0.0
4634,Antoinette,1,0.0,0.0
4635,music-rooms,1,0.0,0.0
4636,Restoration,1,0.0,0.0
4637,Salons,1,0.0,0.0
4638,Merton,1,0.0,0.0
4639,Library,1,0.0,0.0
4640,break,2,0.0,0.0
4641,bedrooms,3,0.0,0.0
4642,swathed,1,0.0,0.0
4643,vivid,4,0.125,0.75
4644,dressing-rooms,1,0.0,0.0
4645,poolrooms,1,0.0,0.0
4646,bathrooms,2,0.0,0.0
4647,baths—intruding,1,0.0,0.0
4648,chamber,1,0.0,0.0
4649,dishevelled,1,0.0,0.0
4650,pyjamas,1,0.0,0.0
4651,liver,1,0.0,0.0
4652,exercises,1,0.0,0.0
4653,boarder.,1,0.0,0.0
4654,wandering,1,0.0,0.0
4655,hungrily,1,0.0,0.0
4656,Adam,1,0.0,0.0
4657,study,1,0.0,0.0
4658,Chartreuse,1,0.0,0.0
4659,cupboard,1,0.0,0.0
4660,revalued,1,0.0,0.0
4661,measure,1,0.0,0.0
4662,response,1,0.0,0.0
4663,well-loved,1,0.0,0.0
4664,possessions,2,0.0,0.0
4665,dazed,1,-0.5,0.8
4666,astounding,1,0.6,1.0
4667,none,2,0.0,0.0
4668,toppled,1,0.0,0.0
4669,simplest,2,0.0,0.0
4670,all—except,1,0.0,0.0
4671,dresser,1,0.0,0.0
4672,toilet,1,-0.03333333333333333,0.0
4673,pure,1,0.21428571428571427,0.5
4674,brush,1,0.0,0.0
4675,smoothed,1,0.0,0.0
4676,shaded,1,0.0,0.0
4677,funniest,1,0.0,0.0
4678,t—When,1,0.0,0.0
4679,visibly,2,0.0,0.0
4680,states,1,0.0,0.0
4681,entering,1,0.0,0.0
4682,unreasoning,1,0.0,0.0
4683,consumed,1,0.0,0.0
4684,dreamed,1,0.0,0.0
4685,teeth,1,0.0,0.0
4686,inconceivable,1,0.0,0.0
4687,pitch,1,0.0,0.0
4688,reaction,2,0.0,0.0
4689,over-wound,1,0.0,0.0
4690,Recovering,1,0.0,0.0
4691,cabinets,1,0.0,0.0
4692,dressing-gowns,1,0.0,0.0
4693,ties,1,0.0,0.0
4694,shirts,6,0.0,0.0
4695,piled,1,0.0,0.0
4696,bricks,1,0.0,0.0
4697,stacks,1,0.0,0.0
4698,buys,1,0.0,0.0
4699,selection,1,0.0,0.0
4700,fall.,2,0.0,0.0
4701,pile,1,0.0,0.0
4702,thick,8,-0.30000000000000004,0.475
4703,many-coloured,2,0.0,0.0
4704,disarray,1,0.0,0.0
4705,heap,1,0.0,0.0
4706,higher—shirts,1,0.0,0.0
4707,stripes,1,0.0,0.0
4708,scrolls,1,0.0,0.0
4709,plaids,1,0.0,0.0
4710,coral,1,0.0,0.0
4711,apple-green,1,0.0,0.0
4712,orange,1,0.0,0.0
4713,monograms,1,0.0,0.0
4714,indian,1,0.0,0.0
4715,cry,4,0.0,0.0
4716,stormily,1,0.0,0.0
4717,sobbed,1,0.0,0.0
4718,muffled,3,0.0,0.0
4719,makes,1,0.0,0.0
4720,such—such,1,0.0,0.0
4721,grounds,1,0.0,0.0
4722,flowers—but,1,0.0,0.0
4723,corrugated,2,0.0,0.0
4724,surface,2,0.0,0.0
4725,burns,1,0.0,0.0
4726,dock.,1,0.0,0.0
4727,Possibly,1,0.0,1.0
4728,Compared,1,0.0,0.0
4729,star,2,0.0,0.0
4730,count,2,0.0,0.0
4731,objects,3,0.0,0.0
4732,examining,2,0.0,0.0
4733,indefinite,2,0.0,0.0
4734,elderly,1,0.0,0.0
4735,yachting,3,0.0,0.0
4736,hung,3,0.0,0.0
4737,desk,3,0.0,0.0
4738,Dan,8,0.0,0.0
4739,Cody,13,0.0,0.0
4740,bureau—Gatsby,1,0.0,0.0
4741,defiantly—taken,1,0.0,0.0
4742,adore,1,0.0,0.0
4743,pompadour,1,0.0,0.0
4744,pompadour—or,1,0.0,0.0
4745,yacht.,1,0.0,0.0
4746,clippings—about,1,0.0,0.0
4747,receiver,5,0.0,0.0
4748,Detroit,2,0.0,0.0
4749,falling,3,0.0,0.0
4750,west,1,0.0,0.0
4751,pink,6,-0.1,0.3
4752,billow,1,0.0,0.0
4753,foamy,1,0.0,0.0
4754,clouds,3,0.0,0.0
4755,satisfactorily,1,0.0,0.0
4756,piano.,1,0.0,0.0
4757,Ewing,2,0.0,0.0
4758,accompanied,1,0.0,0.0
4759,shell-rimmed,1,0.0,0.0
4760,scanty,1,0.0,0.0
4761,decently,1,0.16666666666666666,0.6666666666666666
4762,clothed,1,0.0,0.0
4763,sneakers,1,0.0,0.0
4764,duck,2,0.0,0.0
4765,trousers,2,0.0,0.0
4766,nebulous,1,0.0,0.0
4767,hue,1,0.0,0.0
4768,interrupt,2,0.0,0.0
4769,exercise,2,0.0,0.0
4770,spasm,1,0.0,0.0
4771,plays,1,0.0,0.0
4772,t—hardly,1,0.0,0.0
4773,prac—,2,0.0,0.0
4774,switch,1,0.0,0.0
4775,music-room,2,0.0,0.0
4776,lamp,1,0.0,0.0
4777,cigarette,5,0.0,0.0
4778,match,2,0.0,0.0
4779,save,2,0.0,0.0
4780,bounced,1,0.0,0.0
4781,Nest,1,0.0,0.0
4782,bench,2,0.0,0.0
4783,unhappily,2,-0.6,0.9
4784,commanded,2,0.0,0.0
4785,Play,1,0.0,0.0
4786,Ain,1,0.0,0.0
4787,fun—,1,0.0,0.0
4788,Outside,1,0.0,0.05
4789,thunder,1,0.0,0.0
4790,men-carrying,1,0.0,0.0
4791,plunging,1,0.0,0.0
4792,generating,1,0.0,0.0
4793,surer,2,0.0,0.0
4794,richer,1,0.0,0.0
4795,get—children,1,0.0,0.0
4796,meantime,1,0.0,0.0
4797,time—,1,0.0,0.0
4798,bewilderment,1,0.0,0.0
4799,happiness,1,0.7,0.2
4800,tumbled,2,0.0,0.0
4801,dreams—not,1,0.0,0.0
4802,fault,2,0.0,0.0
4803,illusion,1,0.0,0.0
4804,passion,1,0.0,0.0
4805,adding,2,0.0,0.0
4806,decking,1,0.0,0.0
4807,feather,1,0.0,0.0
4808,amount,4,0.0,0.0
4809,freshness,2,0.0,0.0
4810,challenge,1,0.0,0.0
4811,store,4,0.0,0.0
4812,adjusted,1,0.0,0.0
4813,fluctuating,1,0.0,0.0
4814,feverish,1,-0.1,0.4
4815,over-dreamed—that,1,0.0,0.0
4816,deathless,1,0.0,0.0
4817,ambitious,2,0.25,0.75
4818,reporter,2,0.0,0.0
4819,Why—any,1,0.0,0.0
4820,transpired,1,0.0,0.0
4821,connection,4,0.0,0.0
4822,reveal,1,0.0,0.0
4823,laudable,1,0.0,0.0
4824,random,1,-0.5,0.5
4825,notoriety,1,0.0,0.0
4826,hundreds,2,0.0,0.0
4827,authorities,1,0.0,0.0
4828,Contemporary,1,0.16666666666666666,0.16666666666666666
4829,legends,1,0.0,0.0
4830,underground,1,0.0,0.0
4831,pipeline,1,0.0,0.0
4832,Canada,1,0.0,0.0
4833,attached,1,0.0,0.0
4834,secretly,1,-0.4,0.7
4835,inventions,2,0.0,0.0
4836,Gatz,10,0.0,0.0
4837,Dakota,1,0.0,0.0
4838,Gatz—that,1,0.0,0.0
4839,legally,1,0.2,0.2
4840,seventeen,1,0.0,0.0
4841,specific,1,0.0,0.125
4842,witnessed,1,0.0,0.0
4843,career—when,1,0.0,0.0
4844,yacht,4,0.0,0.0
4845,anchor,2,0.0,0.0
4846,insidious,1,0.0,0.0
4847,Superior,3,0.7,0.9
4848,torn,2,0.0,0.0
4849,jersey,1,0.0,0.0
4850,pants,1,0.0,0.0
4851,rowboat,1,0.0,0.0
4852,Tuolomee,2,0.0,0.0
4853,catch,1,0.0,0.0
4854,ready,3,0.2,0.5
4855,parents,4,0.0,0.0
4856,shiftless,1,0.0,0.0
4857,unsuccessful,1,0.0,0.0
4858,people—his,1,0.0,0.0
4859,imagination,2,0.0,0.0
4860,truth,4,0.0,0.0
4861,Platonic,1,0.0,0.0
4862,conception,3,0.0,0.0
4863,God—a,1,0.0,0.0
4864,means,2,0.0,0.0
4865,that—and,1,0.0,0.0
4866,vast,3,0.0,1.0
4867,vulgar,2,-0.7,0.8
4868,meretricious,1,0.0,0.0
4869,seventeen-year-old,1,0.0,0.0
4870,invent,2,0.0,0.0
4871,faithful,1,0.0,0.0
4872,south,2,0.0,0.0
4873,clam-digger,1,0.0,0.0
4874,salmon-fisher,1,0.0,0.0
4875,capacity,2,0.0,0.0
4876,food,2,0.0,0.0
4877,hardening,1,0.0,0.0
4878,naturally,3,0.1,0.4
4879,half-fierce,1,0.0,0.0
4880,half-lazy,1,0.0,0.0
4881,bracing,1,0.0,0.0
4882,spoiled,1,0.0,0.0
4883,virgins,1,0.0,0.0
4884,ignorant,1,0.0,0.0
4885,others,3,0.0,0.0
4886,hysterical,1,-1.0,1.0
4887,self-absorption,1,0.0,0.0
4888,riot,1,0.0,0.0
4889,conceits,1,0.0,0.0
4890,universe,2,0.0,0.0
4891,ineffable,1,0.0,0.0
4892,gaudiness,1,0.0,0.0
4893,spun,1,0.0,0.0
4894,brain,3,0.0,0.0
4895,ticked,1,0.0,0.0
4896,washstand,1,0.0,0.0
4897,soaked,1,0.0,0.0
4898,tangled,2,0.0,0.0
4899,Each,2,0.0,0.0
4900,pattern,1,0.0,0.0
4901,fancies,1,0.0,0.0
4902,drowsiness,1,0.0,0.0
4903,oblivious,1,0.0,0.0
4904,embrace,1,0.0,0.0
4905,reveries,1,0.0,0.0
4906,provided,2,0.0,0.0
4907,outlet,1,0.0,0.0
4908,satisfactory,1,0.0,0.0
4909,unreality,1,0.0,0.0
4910,reality,2,0.0,0.0
4911,securely,1,0.4,0.6
4912,fairy,1,0.0,0.0
4913,wing,1,0.0,0.0
4914,future,5,0.0,0.125
4915,glory,1,0.0,0.0
4916,led,1,0.0,0.0
4917,Lutheran,2,0.0,0.0
4918,St.,2,0.0,0.0
4919,Olaf,1,0.0,0.0
4920,southern,1,0.0,0.0
4921,Minnesota,2,0.0,0.0
4922,dismayed,2,0.0,0.0
4923,indifference,1,0.0,0.0
4924,destiny,3,0.0,0.0
4925,despising,1,0.0,0.0
4926,searching,2,0.0,0.0
4927,shallows,1,0.0,0.0
4928,product,1,0.0,0.0
4929,Nevada,1,0.0,0.0
4930,fields,3,0.0,0.0
4931,Yukon,1,0.0,0.0
4932,seventy-five,1,0.0,0.0
4933,transactions,1,0.0,0.0
4934,Montana,1,0.0,0.0
4935,copper,1,0.0,0.0
4936,millionaire,1,0.0,0.0
4937,physically,3,0.0,0.14285714285714285
4938,robust,1,0.0,0.0
4939,soft-mindedness,1,0.0,0.0
4940,suspecting,1,0.0,0.0
4941,separate,1,0.0,0.0
4942,savoury,1,0.0,0.0
4943,ramifications,1,0.0,0.0
4944,Ella,3,0.0,0.0
4945,Kaye,3,0.0,0.0
4946,newspaper,7,0.0,0.0
4947,Madame,2,0.0,0.0
4948,Maintenon,1,0.0,0.0
4949,weakness,1,0.0,0.0
4950,common,5,-0.3,0.5
4951,property,1,0.0,0.0
