chap_num,para_num,sent_num,token_num,token_str,term_str
4,5,0,7,Hindenburg,hindenburg
4,5,0,8,and,and
4,5,0,9,second,second
4,5,0,10,cousin,cousin
4,5,0,11,to,to
4,5,0,12,the,the
4,6,0,0,devil,devil
4,6,1,0,,
4,6,1,1,Reach,reach
4,6,1,2,me,me
4,6,1,3,a,a
4,6,1,4,rose,rose
4,6,1,5,honey,honey
4,6,1,6,and,and
4,6,1,7,pour,pour
4,6,1,8,me,me
4,6,1,9,a,a
4,6,1,10,last,last
4,6,1,11,drop,drop
4,6,1,12,into,into
4,6,1,13,that,that
4,6,1,14,there,there
4,7,0,0,crystal,crystal
4,7,0,1,glass,glass
4,7,1,0,”,
4,8,0,0,Once,once
4,8,0,1,I,i
4,8,0,2,wrote,wrote
4,8,0,3,down,down
4,8,0,4,on,on
4,8,0,5,the,the
4,8,0,6,empty,empty
4,8,0,7,spaces,spaces
4,8,0,8,of,of
4,8,0,9,a,a
4,8,0,10,timetable,timetable
4,8,0,11,the,the
4,8,0,12,names,names
4,8,0,13,of,of
4,9,0,0,those,those
4,9,0,1,who,who
4,9,0,2,came,came
4,9,0,3,to,to
4,9,0,4,Gatsby’s,gatsbys
4,9,0,5,house,house
4,9,0,6,that,that
4,9,0,7,summer,summer
4,9,1,0,,
4,9,1,1,It,it
4,9,1,2,is,is
4,9,1,3,an,an
4,9,1,4,old,old
4,9,1,5,timetable,timetable
4,10,0,0,now,now
4,10,0,1,disintegrating,disintegrating
4,10,0,2,at,at
4,10,0,3,its,its
4,10,0,4,folds,folds
4,10,0,5,and,and
4,10,0,6,headed,headed
4,10,0,7,“This,this
4,10,0,8,schedule,schedule
4,10,0,9,in,in
4,10,0,10,effect,effect
4,11,0,0,July,july
4,11,0,1,5th,5th
4,11,0,2,1922,1922
4,11,1,0,”,
4,11,1,1,But,but
4,11,1,2,I,i
4,11,1,3,can,can
4,11,1,4,still,still
4,11,1,5,read,read
4,11,1,6,the,the
4,11,1,7,grey,grey
4,11,1,8,names,names
4,11,1,9,and,and
4,11,1,10,they,they
4,11,1,11,will,will
4,12,0,0,give,give
4,12,0,1,you,you
4,12,0,2,a,a
4,12,0,3,better,better
4,12,0,4,impression,impression
4,12,0,5,than,than
4,12,0,6,my,my
4,12,0,7,generalities,generalities
4,12,0,8,of,of
4,12,0,9,those,those
4,12,0,10,who,who
4,13,0,0,accepted,accepted
4,13,0,1,Gatsby’s,gatsbys
4,13,0,2,hospitality,hospitality
4,13,0,3,and,and
4,13,0,4,paid,paid
4,13,0,5,him,him
4,13,0,6,the,the
4,13,0,7,subtle,subtle
4,13,0,8,tribute,tribute
4,13,0,9,of,of
4,14,0,0,knowing,knowing
4,14,0,1,nothing,nothing
4,14,0,2,whatever,whatever
4,14,0,3,about,about
4,14,0,4,him,him
4,15,0,0,From,from
4,15,0,1,East,east
4,15,0,2,Egg,egg
4,15,0,3,then,then
4,15,0,4,came,came
4,15,0,5,the,the
4,15,0,6,Chester,chester
4,15,0,7,Beckers,beckers
4,15,0,8,and,and
4,15,0,9,the,the
4,15,0,10,Leeches,leeches
4,15,0,11,and,and
4,15,0,12,a,a
4,16,0,0,man,man
4,16,0,1,named,named
4,16,0,2,Bunsen,bunsen
4,16,0,3,whom,whom
4,16,0,4,I,i
4,16,0,5,knew,knew
4,16,0,6,at,at
4,16,0,7,Yale,yale
4,16,0,8,and,and
4,16,0,9,Doctor,doctor
4,16,0,10,Webster,webster
4,16,0,11,Civet,civet
4,16,0,12,who,who
4,17,0,0,was,was
4,17,0,1,drowned,drowned
4,17,0,2,last,last
4,17,0,3,summer,summer
4,17,0,4,up,up
4,17,0,5,in,in
4,17,0,6,Maine,maine
4,17,1,0,,
4,17,1,1,And,and
4,17,1,2,the,the
4,17,1,3,Hornbeams,hornbeams
4,17,1,4,and,and
4,17,1,5,the,the
4,17,1,6,Willie,willie
4,18,0,0,Voltaires,voltaires
4,18,0,1,and,and
4,18,0,2,a,a
4,18,0,3,whole,whole
4,18,0,4,clan,clan
4,18,0,5,named,named
4,18,0,6,Blackbuck,blackbuck
4,18,0,7,who,who
4,18,0,8,always,always
4,18,0,9,gathered,gathered
4,18,0,10,in,in
4,18,0,11,a,a
4,19,0,0,corner,corner
4,19,0,1,and,and
4,19,0,2,flipped,flipped
4,19,0,3,up,up
4,19,0,4,their,their
4,19,0,5,noses,noses
4,19,0,6,like,like
4,19,0,7,goats,goats
4,19,0,8,at,at
4,19,0,9,whosoever,whosoever
4,19,0,10,came,came
4,20,0,0,near,near
4,20,1,0,,
4,20,1,1,And,and
4,20,1,2,the,the
4,20,1,3,Ismays,ismays
4,20,1,4,and,and
4,20,1,5,the,the
4,20,1,6,Chrysties,chrysties
4,20,1,7,(or,or
4,20,1,8,rather,rather
4,20,1,9,Hubert,hubert
4,20,1,10,Auerbach,auerbach
4,20,1,11,and,and
4,21,0,0,Mr,mr
4,21,1,0,,
4,21,1,1,Chrystie’s,chrysties
4,21,1,2,wife),wife
4,21,1,3,and,and
4,21,1,4,Edgar,edgar
4,21,1,5,Beaver,beaver
4,21,1,6,whose,whose
4,21,1,7,hair,hair
4,21,1,8,they,they
4,21,1,9,say,say
4,21,1,10,turned,turned
4,22,0,0,cotton,cotton
4,22,0,1,white,white
4,22,0,2,one,one
4,22,0,3,winter,winter
4,22,0,4,afternoon,afternoon
4,22,0,5,for,for
4,22,0,6,no,no
4,22,0,7,good,good
4,22,0,8,reason,reason
4,22,0,9,at,at
4,22,0,10,all,all
4,23,0,0,Clarence,clarence
4,23,0,1,Endive,endive
4,23,0,2,was,was
4,23,0,3,from,from
4,23,0,4,East,east
4,23,0,5,Egg,egg
4,23,0,6,as,as
4,23,0,7,I,i
4,23,0,8,remember,remember
4,23,1,0,,
4,23,1,1,He,he
4,23,1,2,came,came
4,23,1,3,only,only
4,23,1,4,once,once
4,23,1,5,,
4,24,0,0,in,in
4,24,0,1,white,white
4,24,0,2,knickerbockers,knickerbockers
4,24,0,3,and,and
4,24,0,4,had,had
4,24,0,5,a,a
4,24,0,6,fight,fight
4,24,0,7,with,with
4,24,0,8,a,a
4,24,0,9,bum,bum
4,24,0,10,named,named
4,24,0,11,Etty,etty
4,24,0,12,in,in
4,24,0,13,the,the
4,25,0,0,garden,garden
4,25,1,0,,
4,25,1,1,From,from
4,25,1,2,farther,farther
4,25,1,3,out,out
4,25,1,4,on,on
4,25,1,5,the,the
4,25,1,6,Island,island
4,25,1,7,came,came
4,25,1,8,the,the
4,25,1,9,Cheadles,cheadles
4,25,1,10,and,and
4,25,1,11,the,the
4,25,1,12,O,o
4,26,0,0,R,r
4,26,1,0,,
4,26,1,1,P,p
4,26,2,0,,
4,26,2,1,Schraeders,schraeders
4,26,2,2,and,and
4,26,2,3,the,the
4,26,2,4,Stonewall,stonewall
4,26,2,5,Jackson,jackson
4,26,2,6,Abrams,abrams
4,26,2,7,of,of
4,26,2,8,Georgia,georgia
4,26,2,9,and,and
4,26,2,10,the,the
4,27,0,0,Fishguards,fishguards
4,27,0,1,and,and
4,27,0,2,the,the
4,27,0,3,Ripley,ripley
4,27,0,4,Snells,snells
4,27,1,0,,
4,27,1,1,Snell,snell
4,27,1,2,was,was
4,27,1,3,there,there
4,27,1,4,three,three
4,27,1,5,days,days
4,27,1,6,before,before
4,27,1,7,he,he
4,28,0,0,went,went
4,28,0,1,to,to
4,28,0,2,the,the
4,28,0,3,penitentiary,penitentiary
4,28,0,4,so,so
4,28,0,5,drunk,drunk
4,28,0,6,out,out
4,28,0,7,on,on
4,28,0,8,the,the
4,28,0,9,gravel,gravel
4,28,0,10,drive,drive
4,28,0,11,that,that
4,29,0,0,Mrs,mrs
4,29,1,0,,
4,29,1,1,Ulysses,ulysses
4,29,1,2,Swett’s,swetts
4,29,1,3,automobile,automobile
4,29,1,4,ran,ran
4,29,1,5,over,over
4,29,1,6,his,his
4,29,1,7,right,right
4,29,1,8,hand,hand
4,29,2,0,,
4,29,2,1,The,the
4,29,2,2,Dancies,dancies
4,30,0,0,came,came
4,30,0,1,too,too
4,30,0,2,and,and
4,30,0,3,S,s
4,30,1,0,,
4,30,1,1,B,b
4,30,2,0,,
4,30,2,1,Whitebait,whitebait
4,30,2,2,who,who
4,30,2,3,was,was
4,30,2,4,well,well
4,30,2,5,over,over
4,30,2,6,sixty,sixty
4,30,2,7,and,and
4,30,2,8,Maurice,maurice
4,31,0,0,A,a
4,31,1,0,,
4,31,1,1,Flink,flink
4,31,1,2,and,and
4,31,1,3,the,the
4,31,1,4,Hammerheads,hammerheads
4,31,1,5,and,and
4,31,1,6,Beluga,beluga
4,31,1,7,the,the
4,31,1,8,tobacco,tobacco
4,31,1,9,importer,importer
4,31,1,10,and,and
4,32,0,0,Beluga’s,belugas
4,32,0,1,girls,girls
4,33,0,0,From,from
4,33,0,1,West,west
4,33,0,2,Egg,egg
4,33,0,3,came,came
4,33,0,4,the,the
4,33,0,5,Poles,poles
4,33,0,6,and,and
4,33,0,7,the,the
4,33,0,8,Mulreadys,mulreadys
4,33,0,9,and,and
4,33,0,10,Cecil,cecil
4,33,0,11,Roebuck,roebuck
4,33,0,12,and,and
4,34,0,0,Cecil,cecil
4,34,0,1,Schoen,schoen
4,34,0,2,and,and
4,34,0,3,Gulick,gulick
4,34,0,4,the,the
4,34,0,5,State,state
4,34,0,6,senator,senator
4,34,0,7,and,and
4,34,0,8,Newton,newton
4,34,0,9,Orchid,orchid
4,34,0,10,who,who
4,35,0,0,controlled,controlled
4,35,0,1,Films,films
4,35,0,2,Par,par
4,35,0,3,Excellence,excellence
4,35,0,4,and,and
4,35,0,5,Eckhaust,eckhaust
4,35,0,6,and,and
4,35,0,7,Clyde,clyde
4,35,0,8,Cohen,cohen
4,35,0,9,and,and
4,35,0,10,Don,don
4,36,0,0,S,s
4,36,1,0,,
4,36,1,1,Schwartz,schwartz
4,36,1,2,(the,the
4,36,1,3,son),son
4,36,1,4,and,and
4,36,1,5,Arthur,arthur
4,36,1,6,McCarty,mccarty
4,36,1,7,all,all
4,36,1,8,connected,connected
4,36,1,9,with,with
4,36,1,10,the,the
4,37,0,0,movies,movies
4,37,0,1,in,in
4,37,0,2,one,one
4,37,0,3,way,way
4,37,0,4,or,or
4,37,0,5,another,another
4,37,1,0,,
4,37,1,1,And,and
4,37,1,2,the,the
4,37,1,3,Catlips,catlips
4,37,1,4,and,and
4,37,1,5,the,the
4,37,1,6,Bembergs,bembergs
4,37,1,7,and,and
4,37,1,8,G,g
4,38,0,0,Earl,earl
4,38,0,1,Muldoon,muldoon
4,38,0,2,brother,brother
4,38,0,3,to,to
4,38,0,4,that,that
4,38,0,5,Muldoon,muldoon
4,38,0,6,who,who
4,38,0,7,afterward,afterward
4,38,0,8,strangled,strangled
4,38,0,9,his,his
4,39,0,0,wife,wife
4,39,1,0,,
4,39,1,1,Da,da
4,39,1,2,Fontano,fontano
4,39,1,3,the,the
4,39,1,4,promoter,promoter
4,39,1,5,came,came
4,39,1,6,there,there
4,39,1,7,and,and
4,39,1,8,Ed,ed
4,39,1,9,Legros,legros
4,39,1,10,and,and
4,39,1,11,James,james
4,39,1,12,B,b
4,40,0,0,(“Rot,rot
4,40,0,1,Gut”),gut
4,40,0,2,Ferret,ferret
4,40,0,3,and,and
4,40,0,4,the,the
4,40,0,5,De,de
4,40,0,6,Jongs,jongs
4,40,0,7,and,and
4,40,0,8,Ernest,ernest
4,40,0,9,Lilly—they,lillythey
4,40,0,10,came,came
4,40,0,11,to,to
4,41,0,0,gamble,gamble
4,41,0,1,and,and
4,41,0,2,when,when
4,41,0,3,Ferret,ferret
4,41,0,4,wandered,wandered
4,41,0,5,into,into
4,41,0,6,the,the
4,41,0,7,garden,garden
4,41,0,8,it,it
4,41,0,9,meant,meant
4,41,0,10,he,he
4,41,0,11,was,was
4,42,0,0,cleaned,cleaned
4,42,0,1,out,out
4,42,0,2,and,and
4,42,0,3,Associated,associated
4,42,0,4,Traction,traction
4,42,0,5,would,would
4,42,0,6,have,have
4,42,0,7,to,to
4,42,0,8,fluctuate,fluctuate
4,42,0,9,profitably,profitably
4,43,0,0,next,next
4,43,0,1,day,day
4,44,0,0,A,a
4,44,0,1,man,man
4,44,0,2,named,named
4,44,0,3,Klipspringer,klipspringer
4,44,0,4,was,was
4,44,0,5,there,there
4,44,0,6,so,so
4,44,0,7,often,often
4,44,0,8,that,that
4,44,0,9,he,he
4,44,0,10,became,became
4,44,0,11,known,known
4,44,0,12,as,as
4,45,0,0,“the,the
4,45,0,1,boarder”—I,boarderi
4,45,0,2,doubt,doubt
4,45,0,3,if,if
4,45,0,4,he,he
4,45,0,5,had,had
4,45,0,6,any,any
4,45,0,7,other,other
4,45,0,8,home,home
4,45,1,0,,
4,45,1,1,Of,of
4,45,1,2,theatrical,theatrical
4,45,1,3,people,people
4,46,0,0,there,there
4,46,0,1,were,were
4,46,0,2,Gus,gus
4,46,0,3,Waize,waize
4,46,0,4,and,and
4,46,0,5,Horace,horace
4,46,0,6,O’Donavan,odonavan
4,46,0,7,and,and
4,46,0,8,Lester,lester
4,46,0,9,Myer,myer
4,46,0,10,and,and
4,46,0,11,George,george
4,47,0,0,Duckweed,duckweed
4,47,0,1,and,and
4,47,0,2,Francis,francis
4,47,0,3,Bull,bull
4,47,1,0,,
4,47,1,1,Also,also
4,47,1,2,from,from
4,47,1,3,New,new
4,47,1,4,York,york
4,47,1,5,were,were
4,47,1,6,the,the
4,47,1,7,Chromes,chromes
4,47,1,8,and,and
4,47,1,9,the,the
4,48,0,0,Backhyssons,backhyssons
4,48,0,1,and,and
4,48,0,2,the,the
4,48,0,3,Dennickers,dennickers
4,48,0,4,and,and
4,48,0,5,Russel,russel
4,48,0,6,Betty,betty
4,48,0,7,and,and
4,48,0,8,the,the
4,48,0,9,Corrigans,corrigans
4,48,0,10,and,and
4,49,0,0,the,the
4,49,0,1,Kellehers,kellehers
4,49,0,2,and,and
4,49,0,3,the,the
4,49,0,4,Dewars,dewars
4,49,0,5,and,and
4,49,0,6,the,the
4,49,0,7,Scullys,scullys
4,49,0,8,and,and
4,49,0,9,S,s
4,49,1,0,,
4,49,1,1,W,w
4,49,2,0,,
4,49,2,1,Belcher,belcher
4,49,2,2,and,and
4,49,2,3,the,the
4,50,0,0,Smirkes,smirkes
4,50,0,1,and,and
4,50,0,2,the,the
4,50,0,3,young,young
4,50,0,4,Quinns,quinns
4,50,0,5,divorced,divorced
4,50,0,6,now,now
4,50,0,7,and,and
4,50,0,8,Henry,henry
4,50,0,9,L,l
4,50,1,0,,
4,50,1,1,Palmetto,palmetto
4,50,1,2,who,who
4,51,0,0,killed,killed
4,51,0,1,himself,himself
4,51,0,2,by,by
4,51,0,3,jumping,jumping
4,51,0,4,in,in
4,51,0,5,front,front
4,51,0,6,of,of
4,51,0,7,a,a
4,51,0,8,subway,subway
4,51,0,9,train,train
4,51,0,10,in,in
4,51,0,11,Times,times
4,51,0,12,Square,square
4,52,0,0,Benny,benny
4,52,0,1,McClenahan,mcclenahan
4,52,0,2,arrived,arrived
4,52,0,3,always,always
4,52,0,4,with,with
4,52,0,5,four,four
4,52,0,6,girls,girls
4,52,1,0,,
4,52,1,1,They,they
4,52,1,2,were,were
4,52,1,3,never,never
4,52,1,4,quite,quite
4,53,0,0,the,the
4,53,0,1,same,same
4,53,0,2,ones,ones
4,53,0,3,in,in
4,53,0,4,physical,physical
4,53,0,5,person,person
4,53,0,6,but,but
4,53,0,7,they,they
4,53,0,8,were,were
4,53,0,9,so,so
4,53,0,10,identical,identical
4,53,0,11,one,one
4,53,0,12,with,with
4,54,0,0,another,another
4,54,0,1,that,that
4,54,0,2,it,it
4,54,0,3,inevitably,inevitably
4,54,0,4,seemed,seemed
4,54,0,5,they,they
4,54,0,6,had,had
4,54,0,7,been,been
4,54,0,8,there,there
4,54,0,9,before,before
4,54,1,0,,
4,54,1,1,I,i
4,54,1,2,have,have
4,55,0,0,forgotten,forgotten
4,55,0,1,their,their
4,55,0,2,names—Jaqueline,namesjaqueline
4,55,0,3,I,i
4,55,0,4,think,think
4,55,0,5,or,or
4,55,0,6,else,else
4,55,0,7,Consuela,consuela
4,55,0,8,or,or
4,55,0,9,Gloria,gloria
4,56,0,0,or,or
4,56,0,1,Judy,judy
4,56,0,2,or,or
4,56,0,3,June,june
4,56,0,4,and,and
4,56,0,5,their,their
4,56,0,6,last,last
4,56,0,7,names,names
4,56,0,8,were,were
4,56,0,9,either,either
4,56,0,10,the,the
4,56,0,11,melodious,melodious
4,56,0,12,names,names
4,57,0,0,of,of
4,57,0,1,flowers,flowers
4,57,0,2,and,and
4,57,0,3,months,months
4,57,0,4,or,or
4,57,0,5,the,the
4,57,0,6,sterner,sterner
4,57,0,7,ones,ones
4,57,0,8,of,of
4,57,0,9,the,the
4,57,0,10,great,great
4,57,0,11,American,american
4,58,0,0,capitalists,capitalists
4,58,0,1,whose,whose
4,58,0,2,cousins,cousins
4,58,0,3,if,if
4,58,0,4,pressed,pressed
4,58,0,5,they,they
4,58,0,6,would,would
4,58,0,7,confess,confess
4,58,0,8,themselves,themselves
4,59,0,0,to,to
4,59,0,1,be,be
4,60,0,0,In,in
4,60,0,1,addition,addition
4,60,0,2,to,to
4,60,0,3,all,all
4,60,0,4,these,these
4,60,0,5,I,i
4,60,0,6,can,can
4,60,0,7,remember,remember
4,60,0,8,that,that
4,60,0,9,Faustina,faustina
4,60,0,10,O’Brien,obrien
4,60,0,11,came,came
4,61,0,0,there,there
4,61,0,1,at,at
4,61,0,2,least,least
4,61,0,3,once,once
4,61,0,4,and,and
4,61,0,5,the,the
4,61,0,6,Baedeker,baedeker
4,61,0,7,girls,girls
4,61,0,8,and,and
4,61,0,9,young,young
4,61,0,10,Brewer,brewer
4,61,0,11,who,who
4,61,0,12,had,had
4,62,0,0,his,his
4,62,0,1,nose,nose
4,62,0,2,shot,shot
4,62,0,3,off,off
4,62,0,4,in,in
4,62,0,5,the,the
4,62,0,6,war,war
4,62,0,7,and,and
4,62,0,8,Mr,mr
4,62,1,0,,
4,62,1,1,Albrucksburger,albrucksburger
4,62,1,2,and,and
4,62,1,3,Miss,miss
4,62,1,4,Haag,haag
4,62,1,5,,
4,63,0,0,his,his
4,63,0,1,fiancée,fiancée
4,63,0,2,and,and
4,63,0,3,Ardita,ardita
4,63,0,4,Fitz,fitz
4,63,0,5,Peters,peters
4,63,0,6,and,and
4,63,0,7,Mr,mr
4,63,1,0,,
4,63,1,1,P,p
4,63,2,0,,
4,63,2,1,Jewett,jewett
4,63,2,2,once,once
4,63,2,3,head,head
4,63,2,4,of,of
4,64,0,0,the,the
4,64,0,1,American,american
4,64,0,2,Legion,legion
4,64,0,3,and,and
4,64,0,4,Miss,miss
4,64,0,5,Claudia,claudia
4,64,0,6,Hip,hip
4,64,0,7,with,with
4,64,0,8,a,a
4,64,0,9,man,man
4,64,0,10,reputed,reputed
4,64,0,11,to,to
4,64,0,12,be,be
4,65,0,0,her,her
4,65,0,1,chauffeur,chauffeur
4,65,0,2,and,and
4,65,0,3,a,a
4,65,0,4,prince,prince
4,65,0,5,of,of
4,65,0,6,something,something
4,65,0,7,whom,whom
4,65,0,8,we,we
4,65,0,9,called,called
4,65,0,10,Duke,duke
4,65,0,11,and,and
4,66,0,0,whose,whose
4,66,0,1,name,name
4,66,0,2,if,if
4,66,0,3,I,i
4,66,0,4,ever,ever
4,66,0,5,knew,knew
4,66,0,6,it,it
4,66,0,7,I,i
4,66,0,8,have,have
4,66,0,9,forgotten,forgotten
4,67,0,0,All,all
4,67,0,1,these,these
4,67,0,2,people,people
4,67,0,3,came,came
4,67,0,4,to,to
4,67,0,5,Gatsby’s,gatsbys
4,67,0,6,house,house
4,67,0,7,in,in
4,67,0,8,the,the
4,67,0,9,summer,summer
4,68,0,0,,
4,68,0,1,,
4,69,0,0,At,at
4,69,0,1,nine,nine
4,69,0,2,o’clock,oclock
4,69,0,3,one,one
4,69,0,4,morning,morning
4,69,0,5,late,late
4,69,0,6,in,in
4,69,0,7,July,july
4,69,0,8,Gatsby’s,gatsbys
4,69,0,9,gorgeous,gorgeous
4,69,0,10,car,car
4,70,0,0,lurched,lurched
4,70,0,1,up,up
4,70,0,2,the,the
4,70,0,3,rocky,rocky
4,70,0,4,drive,drive
4,70,0,5,to,to
4,70,0,6,my,my
4,70,0,7,door,door
4,70,0,8,and,and
4,70,0,9,gave,gave
4,70,0,10,out,out
4,70,0,11,a,a
4,70,0,12,burst,burst
4,70,0,13,of,of
4,70,0,14,melody,melody
4,71,0,0,from,from
4,71,0,1,its,its
4,71,0,2,three,three
4,71,0,3,noted,noted
4,71,0,4,horn,horn
4,72,0,0,It,it
4,72,0,1,was,was
4,72,0,2,the,the
4,72,0,3,first,first
4,72,0,4,time,time
4,72,0,5,he,he
4,72,0,6,had,had
4,72,0,7,called,called
4,72,0,8,on,on
4,72,0,9,me,me
4,72,0,10,though,though
4,72,0,11,I,i
4,72,0,12,had,had
4,72,0,13,gone,gone
4,72,0,14,to,to
4,72,0,15,two,two
4,72,0,16,of,of
4,73,0,0,his,his
4,73,0,1,parties,parties
4,73,0,2,mounted,mounted
4,73,0,3,in,in
4,73,0,4,his,his
4,73,0,5,hydroplane,hydroplane
4,73,0,6,and,and
4,73,0,7,at,at
4,73,0,8,his,his
4,73,0,9,urgent,urgent
4,73,0,10,invitation,invitation
4,73,0,11,,
4,74,0,0,made,made
4,74,0,1,frequent,frequent
4,74,0,2,use,use
4,74,0,3,of,of
4,74,0,4,his,his
4,74,0,5,beach,beach
4,75,0,0,“Good,good
4,75,0,1,morning,morning
4,75,0,2,old,old
4,75,0,3,sport,sport
4,75,1,0,,
4,75,1,1,You’re,youre
4,75,1,2,having,having
4,75,1,3,lunch,lunch
4,75,1,4,with,with
4,75,1,5,me,me
4,75,1,6,today,today
4,75,1,7,and,and
4,75,1,8,I,i
4,76,0,0,thought,thought
4,76,0,1,we’d,wed
4,76,0,2,ride,ride
4,76,0,3,up,up
4,76,0,4,together,together
4,76,1,0,”,
4,77,0,0,He,he
4,77,0,1,was,was
4,77,0,2,balancing,balancing
4,77,0,3,himself,himself
4,77,0,4,on,on
4,77,0,5,the,the
4,77,0,6,dashboard,dashboard
4,77,0,7,of,of
4,77,0,8,his,his
4,77,0,9,car,car
4,77,0,10,with,with
4,77,0,11,that,that
4,78,0,0,resourcefulness,resourcefulness
4,78,0,1,of,of
4,78,0,2,movement,movement
4,78,0,3,that,that
4,78,0,4,is,is
4,78,0,5,so,so
4,78,0,6,peculiarly,peculiarly
4,78,0,7,American—that,americanthat
4,78,0,8,comes,comes
4,78,0,9,,
4,79,0,0,I,i
4,79,0,1,suppose,suppose
4,79,0,2,with,with
4,79,0,3,the,the
4,79,0,4,absence,absence
4,79,0,5,of,of
4,79,0,6,lifting,lifting
4,79,0,7,work,work
4,79,0,8,in,in
4,79,0,9,youth,youth
4,79,0,10,and,and
4,79,0,11,even,even
4,79,0,12,more,more
4,79,0,13,,
4,80,0,0,with,with
4,80,0,1,the,the
4,80,0,2,formless,formless
4,80,0,3,grace,grace
4,80,0,4,of,of
4,80,0,5,our,our
4,80,0,6,nervous,nervous
4,80,0,7,sporadic,sporadic
4,80,0,8,games,games
4,80,1,0,,
4,80,1,1,This,this
4,80,1,2,quality,quality
4,81,0,0,was,was
4,81,0,1,continually,continually
4,81,0,2,breaking,breaking
4,81,0,3,through,through
4,81,0,4,his,his
4,81,0,5,punctilious,punctilious
4,81,0,6,manner,manner
4,81,0,7,in,in
4,81,0,8,the,the
4,81,0,9,shape,shape
4,82,0,0,of,of
4,82,0,1,restlessness,restlessness
4,82,1,0,,
4,82,1,1,He,he
4,82,1,2,was,was
4,82,1,3,never,never
4,82,1,4,quite,quite
4,82,1,5,still,still
4,82,2,0,,
4,82,2,1,there,there
4,82,2,2,was,was
4,82,2,3,always,always
4,82,2,4,a,a
4,82,2,5,tapping,tapping
4,83,0,0,foot,foot
4,83,0,1,somewhere,somewhere
4,83,0,2,or,or
4,83,0,3,the,the
4,83,0,4,impatient,impatient
4,83,0,5,opening,opening
4,83,0,6,and,and
4,83,0,7,closing,closing
4,83,0,8,of,of
4,83,0,9,a,a
4,83,0,10,hand,hand
4,84,0,0,He,he
4,84,0,1,saw,saw
4,84,0,2,me,me
4,84,0,3,looking,looking
4,84,0,4,with,with
4,84,0,5,admiration,admiration
4,84,0,6,at,at
4,84,0,7,his,his
4,84,0,8,car,car
4,85,0,0,“It’s,its
4,85,0,1,pretty,pretty
4,85,0,2,isn’t,isnt
4,85,0,3,it,it
4,85,0,4,old,old
4,85,0,5,sport,sport
4,85,1,0,”,
4,85,1,1,He,he
4,85,1,2,jumped,jumped
4,85,1,3,off,off
4,85,1,4,to,to
4,85,1,5,give,give
4,85,1,6,me,me
4,85,1,7,a,a
4,85,1,8,better,better
4,86,0,0,view,view
4,86,1,0,,
4,86,1,1,“Haven’t,havent
4,86,1,2,you,you
4,86,1,3,ever,ever
4,86,1,4,seen,seen
4,86,1,5,it,it
4,86,1,6,before,before
4,86,2,0,”,
4,87,0,0,I’d,id
4,87,0,1,seen,seen
4,87,0,2,it,it
4,87,1,0,,
4,87,1,1,Everybody,everybody
4,87,1,2,had,had
4,87,1,3,seen,seen
4,87,1,4,it,it
4,87,2,0,,
4,87,2,1,It,it
4,87,2,2,was,was
4,87,2,3,a,a
4,87,2,4,rich,rich
4,87,2,5,cream,cream
4,87,2,6,colour,colour
4,87,2,7,bright,bright
4,88,0,0,with,with
4,88,0,1,nickel,nickel
4,88,0,2,swollen,swollen
4,88,0,3,here,here
4,88,0,4,and,and
4,88,0,5,there,there
4,88,0,6,in,in
4,88,0,7,its,its
4,88,0,8,monstrous,monstrous
4,88,0,9,length,length
4,88,0,10,with,with
4,89,0,0,triumphant,triumphant
4,89,0,1,hatboxes,hatboxes
4,89,0,2,and,and
4,89,0,3,supper,supper
4,89,0,4,boxes,boxes
4,89,0,5,and,and
4,89,0,6,toolboxes,toolboxes
4,89,0,7,and,and
4,89,0,8,terraced,terraced
4,89,0,9,with,with
4,90,0,0,a,a
4,90,0,1,labyrinth,labyrinth
4,90,0,2,of,of
4,90,0,3,windshields,windshields
4,90,0,4,that,that
4,90,0,5,mirrored,mirrored
4,90,0,6,a,a
4,90,0,7,dozen,dozen
4,90,0,8,suns,suns
4,90,1,0,,
4,90,1,1,Sitting,sitting
4,90,1,2,down,down
4,91,0,0,behind,behind
4,91,0,1,many,many
4,91,0,2,layers,layers
4,91,0,3,of,of
4,91,0,4,glass,glass
4,91,0,5,in,in
4,91,0,6,a,a
4,91,0,7,sort,sort
4,91,0,8,of,of
4,91,0,9,green,green
4,91,0,10,leather,leather
4,91,0,11,conservatory,conservatory
4,91,0,12,,
4,92,0,0,we,we
4,92,0,1,started,started
4,92,0,2,to,to
4,92,0,3,town,town
4,93,0,0,I,i
4,93,0,1,had,had
4,93,0,2,talked,talked
4,93,0,3,with,with
4,93,0,4,him,him
4,93,0,5,perhaps,perhaps
4,93,0,6,half,half
4,93,0,7,a,a
4,93,0,8,dozen,dozen
4,93,0,9,times,times
4,93,0,10,in,in
4,93,0,11,the,the
4,93,0,12,past,past
4,93,0,13,month,month
4,93,0,14,and,and
4,94,0,0,found,found
4,94,0,1,to,to
4,94,0,2,my,my
4,94,0,3,disappointment,disappointment
4,94,0,4,that,that
4,94,0,5,he,he
4,94,0,6,had,had
4,94,0,7,little,little
4,94,0,8,to,to
4,94,0,9,say,say
4,94,1,0,,
4,94,1,1,So,so
4,94,1,2,my,my
4,94,1,3,first,first
4,95,0,0,impression,impression
4,95,0,1,that,that
4,95,0,2,he,he
4,95,0,3,was,was
4,95,0,4,a,a
4,95,0,5,person,person
4,95,0,6,of,of
4,95,0,7,some,some
4,95,0,8,undefined,undefined
